timestamp,time_of_day,hour,day_of_week,weather,traffic_density,num_vehicles,avg_speed_kph,num_accidents,road_block,signal_delay_sec,reroute_count,route_distance_km,travel_time_min,congestion_score,congestion_level
2025-01-08 01:59:00,Night,1,Wednesday,Rain,40,179,57.69,0,0,77,2,11.55,22.3,50,Medium
2025-01-08 02:06:00,Night,2,Wednesday,Clear,42,178,59.79,1,0,44,1,22.36,32.17,50,Medium
2025-01-08 02:13:00,Night,2,Wednesday,Clear,61,233,53.92,1,0,90,3,9.6,24.96,71,High
2025-01-08 02:20:00,Night,2,Wednesday,Clear,51,237,58.66,0,0,55,2,9.98,19.94,49,Medium
2025-01-08 02:27:00,Night,2,Wednesday,Fog,38,175,49.13,0,0,62,5,1.12,11.94,53,Medium
2025-01-08 02:34:00,Night,2,Wednesday,Rain,36,128,55.35,0,0,52,2,4.77,13.78,43,Medium
2025-01-08 02:41:00,Night,2,Wednesday,Clear,38,183,58.99,1,0,56,3,19.09,29.35,50,Medium
2025-01-08 02:48:00,Night,2,Wednesday,Rain,47,194,49.12,0,0,63,2,6.23,18.56,55,Medium
2025-01-08 02:55:00,Night,2,Wednesday,Clear,63,267,48.97,1,0,78,5,1.27,15.82,72,High
2025-01-08 03:02:00,Night,3,Wednesday,Clear,42,179,57.3,1,0,72,3,9.83,21.39,55,Medium
2025-01-08 03:09:00,Night,3,Wednesday,Rain,31,122,55.86,0,0,44,0,9.72,18.19,39,Low
2025-01-08 03:16:00,Night,3,Wednesday,Clear,46,199,56.66,1,0,80,4,16.91,30.04,60,Medium
2025-01-08 03:23:00,Night,3,Wednesday,Storm,52,234,33.47,0,0,77,2,4.28,21.92,72,High
2025-01-08 03:30:00,Night,3,Wednesday,Rain,52,203,50.46,1,0,67,3,23.27,40.67,66,Medium
2025-01-08 03:37:00,Night,3,Wednesday,Clear,51,221,60.0,0,0,70,1,13.21,23.56,51,Medium
2025-01-08 03:44:00,Night,3,Wednesday,Rain,15,71,65.91,0,0,43,1,14.78,18.85,26,Low
2025-01-08 03:51:00,Night,3,Wednesday,Clear,42,152,63.44,0,0,61,3,12.65,20.36,41,Medium
2025-01-08 03:58:00,Night,3,Wednesday,Clear,47,175,59.16,0,1,89,5,9.05,22.0,63,Medium
2025-01-08 04:05:00,Night,4,Wednesday,Fog,29,144,54.29,0,0,6,2,14.1,21.98,35,Low
2025-01-08 04:12:00,Night,4,Wednesday,Rain,25,126,63.87,0,0,40,1,18.24,23.74,33,Low
2025-01-08 04:19:00,Night,4,Wednesday,Fog,58,234,40.32,1,0,66,3,7.74,26.48,77,High
2025-01-08 04:26:00,Night,4,Wednesday,Clear,45,163,57.38,1,0,27,3,20.42,30.44,48,Medium
2025-01-08 04:33:00,Night,4,Wednesday,Rain,55,254,49.81,0,0,89,3,18.18,35.08,65,Medium
2025-01-08 04:40:00,Night,4,Wednesday,Fog,42,193,49.8,0,0,84,4,25.52,42.77,59,Medium
2025-01-08 04:47:00,Night,4,Wednesday,Clear,54,235,56.42,1,0,89,5,14.15,28.41,66,Medium
2025-01-08 04:54:00,Night,4,Wednesday,Clear,65,293,54.19,0,0,90,2,23.77,39.7,66,Medium
2025-01-08 05:01:00,Night,5,Wednesday,Fog,44,172,44.7,0,0,62,2,19.55,37.53,57,Medium
2025-01-08 05:08:00,Night,5,Wednesday,Fog,44,158,49.99,0,0,52,2,25.13,40.39,52,Medium
2025-01-08 05:15:00,Night,5,Wednesday,Clear,39,137,59.16,0,0,60,4,11.45,19.99,41,Medium
2025-01-08 05:22:00,Night,5,Wednesday,Rain,23,131,61.59,0,0,56,2,22.23,29.07,36,Low
2025-01-08 05:29:00,Night,5,Wednesday,Clear,80,354,41.4,0,0,107,5,21.92,48.31,82,High
2025-01-08 05:36:00,Night,5,Wednesday,Rain,50,204,45.82,0,0,71,4,4.15,17.24,59,Medium
2025-01-08 05:43:00,Night,5,Wednesday,Clear,33,146,64.49,0,0,63,2,26.44,32.31,37,Low
2025-01-08 05:50:00,Night,5,Wednesday,Clear,53,248,57.29,0,0,107,3,15.5,28.82,60,Medium
2025-01-08 05:57:00,Night,5,Wednesday,Clear,37,169,63.17,0,0,35,3,13.06,19.29,35,Low
2025-01-08 06:04:00,Morning,6,Wednesday,Clear,65,281,48.75,0,0,61,4,27.28,45.75,62,Medium
2025-01-08 06:11:00,Morning,6,Wednesday,Fog,45,204,47.3,0,0,76,3,29.91,50.01,60,Medium
2025-01-08 06:18:00,Morning,6,Wednesday,Clear,66,273,48.95,0,1,85,6,6.08,22.91,78,High
2025-01-08 06:25:00,Morning,6,Wednesday,Clear,61,273,52.69,0,0,62,3,25.15,40.29,59,Medium
2025-01-08 06:32:00,Morning,6,Wednesday,Clear,68,285,47.4,1,0,70,3,24.29,45.41,75,High
2025-01-08 06:39:00,Morning,6,Wednesday,Clear,62,276,51.33,1,0,61,3,23.01,40.15,68,Medium
2025-01-08 06:46:00,Morning,6,Wednesday,Rain,65,243,43.57,0,0,90,4,24.08,47.44,71,High
2025-01-08 06:53:00,Morning,6,Wednesday,Clear,74,294,48.88,1,0,76,5,18.69,38.25,78,High
2025-01-08 07:00:00,Morning,7,Wednesday,Storm,65,274,32.54,1,0,88,7,26.05,65.88,91,High
2025-01-08 07:07:00,Morning,7,Wednesday,Clear,74,327,45.3,1,0,97,6,1.86,19.2,84,High
2025-01-08 07:14:00,Morning,7,Wednesday,Clear,86,383,43.5,0,0,107,3,15.4,38.5,86,High
2025-01-08 07:21:00,Morning,7,Wednesday,Clear,70,277,49.45,1,0,67,4,3.07,18.16,74,High
2025-01-08 07:28:00,Morning,7,Wednesday,Rain,72,272,42.93,0,0,101,5,12.95,33.82,78,High
2025-01-08 07:35:00,Morning,7,Wednesday,Clear,61,224,56.27,0,0,86,2,26.9,40.92,60,Medium
2025-01-08 07:42:00,Morning,7,Wednesday,Clear,69,263,45.06,0,0,93,4,3.1,18.28,70,High
2025-01-08 07:49:00,Morning,7,Wednesday,Fog,63,235,39.21,0,0,86,2,24.05,51.56,74,High
2025-01-08 07:56:00,Morning,7,Wednesday,Clear,72,269,49.36,0,0,66,0,21.69,39.17,65,Medium
2025-01-08 08:03:00,Morning,8,Wednesday,Rain,75,336,37.04,1,0,83,4,14.19,40.57,90,High
2025-01-08 08:10:00,Morning,8,Wednesday,Fog,49,176,44.38,1,0,98,5,22.26,45.23,75,High
2025-01-08 08:17:00,Morning,8,Wednesday,Clear,65,264,53.91,1,0,79,6,25.75,42.94,72,High
2025-01-08 08:24:00,Morning,8,Wednesday,Clear,93,365,37.2,0,0,112,6,25.87,59.97,91,High
2025-01-08 08:31:00,Morning,8,Wednesday,Rain,61,256,45.3,0,0,65,2,25.76,46.9,65,Medium
2025-01-08 08:38:00,Morning,8,Wednesday,Rain,66,281,40.65,1,0,82,5,8.45,28.6,82,High
2025-01-08 08:45:00,Morning,8,Wednesday,Rain,64,237,46.7,1,0,50,4,21.54,41.29,71,High
2025-01-08 08:52:00,Morning,8,Wednesday,Rain,56,222,46.03,1,0,99,5,15.59,35.65,76,High
2025-01-08 08:59:00,Morning,8,Wednesday,Clear,68,252,48.92,1,1,93,9,2.05,20.08,89,High
2025-01-08 09:06:00,Morning,9,Wednesday,Rain,60,236,47.97,1,0,94,2,28.37,50.91,77,High
2025-01-08 09:13:00,Morning,9,Wednesday,Clear,77,302,48.85,0,0,103,4,23.2,43.89,76,High
2025-01-08 09:20:00,Morning,9,Wednesday,Clear,70,313,49.42,1,1,89,8,14.77,35.8,91,High
2025-01-08 09:27:00,Morning,9,Wednesday,Rain,54,213,44.4,0,0,77,2,22.44,42.95,63,Medium
2025-01-08 09:34:00,Morning,9,Wednesday,Storm,73,303,29.22,0,0,83,5,20.09,58.3,87,High
2025-01-08 09:41:00,Morning,9,Wednesday,Rain,84,335,31.99,1,0,78,6,0.56,19.45,95,High
2025-01-08 09:48:00,Morning,9,Wednesday,Fog,70,260,38.08,0,0,76,6,2.77,19.49,77,High
2025-01-08 09:55:00,Morning,9,Wednesday,Clear,75,313,47.95,0,0,83,4,6.13,22.01,72,High
2025-01-08 10:02:00,Morning,10,Wednesday,Rain,62,249,44.47,1,0,83,4,14.11,34.46,78,High
2025-01-08 10:09:00,Morning,10,Wednesday,Storm,85,379,22.58,2,0,93,6,4.55,31.64,100,High
2025-01-08 10:16:00,Morning,10,Wednesday,Clear,92,361,40.94,2,0,91,7,3.55,24.72,100,High
2025-01-08 10:23:00,Morning,10,Wednesday,Clear,64,283,52.58,0,0,42,4,16.58,29.88,57,Medium
2025-01-08 10:30:00,Morning,10,Wednesday,Clear,56,247,57.71,0,0,48,2,9.76,20.13,51,Medium
2025-01-08 10:37:00,Morning,10,Wednesday,Rain,79,348,36.89,0,0,74,4,9.84,31.82,81,High
2025-01-08 10:44:00,Morning,10,Wednesday,Rain,76,342,40.24,0,0,78,4,8.99,28.92,79,High
2025-01-08 10:51:00,Morning,10,Wednesday,Clear,68,293,49.2,1,1,78,8,15.93,36.57,88,High
2025-01-08 10:58:00,Morning,10,Wednesday,Clear,58,255,51.93,0,0,93,2,7.16,20.98,62,Medium
2025-01-08 11:05:00,Morning,11,Wednesday,Clear,61,266,49.85,1,0,70,4,14.93,31.74,70,High
2025-01-08 11:12:00,Morning,11,Wednesday,Clear,74,317,45.8,0,0,110,4,2.44,18.89,77,High
2025-01-08 11:19:00,Morning,11,Wednesday,Fog,97,393,27.28,1,0,90,5,10.13,41.78,100,High
2025-01-08 11:26:00,Morning,11,Wednesday,Clear,58,216,53.2,1,1,49,6,26.23,43.54,73,High
2025-01-08 11:33:00,Morning,11,Wednesday,Clear,54,201,56.7,0,0,64,3,20.97,32.62,52,Medium
2025-01-08 11:40:00,Morning,11,Wednesday,Rain,65,273,46.24,1,0,75,7,10.11,28.41,78,High
2025-01-08 11:47:00,Morning,11,Wednesday,Clear,59,271,49.75,0,0,68,4,26.79,44.24,60,Medium
2025-01-08 11:54:00,Morning,11,Wednesday,Rain,62,269,42.96,0,0,79,3,15.51,35.4,69,Medium
2025-01-08 12:01:00,Afternoon,12,Wednesday,Clear,46,201,57.02,0,0,79,3,24.24,36.0,51,Medium
2025-01-08 12:08:00,Afternoon,12,Wednesday,Rain,73,314,41.63,0,0,99,4,13.56,35.59,80,High
2025-01-08 12:15:00,Afternoon,12,Wednesday,Clear,46,171,59.27,0,0,65,3,12.17,21.68,46,Medium
2025-01-08 12:22:00,Afternoon,12,Wednesday,Clear,59,255,50.83,0,0,73,2,24.03,40.38,60,Medium
2025-01-08 12:29:00,Afternoon,12,Wednesday,Clear,43,180,58.41,0,0,64,1,8.2,17.59,45,Medium
2025-01-08 12:36:00,Afternoon,12,Wednesday,Fog,42,198,52.12,0,0,49,3,3.7,14.44,52,Medium
2025-01-08 12:43:00,Afternoon,12,Wednesday,Fog,64,268,38.53,0,0,81,4,8.92,28.74,75,High
2025-01-08 12:50:00,Afternoon,12,Wednesday,Clear,45,182,56.33,0,0,71,2,3.2,13.23,48,Medium
2025-01-08 12:57:00,Afternoon,12,Wednesday,Clear,39,148,64.89,1,0,64,4,27.54,35.35,49,Medium
2025-01-08 13:04:00,Afternoon,13,Wednesday,Rain,66,253,39.01,0,0,84,5,15.72,38.72,73,High
2025-01-08 13:11:00,Afternoon,13,Wednesday,Rain,49,214,47.54,0,0,25,1,8.66,20.35,50,Medium
2025-01-08 13:18:00,Afternoon,13,Wednesday,Clear,47,200,59.57,0,0,67,2,24.14,34.07,48,Medium
2025-01-08 13:25:00,Afternoon,13,Wednesday,Clear,23,76,73.02,0,0,18,0,28.95,27.51,19,Low
2025-01-08 13:32:00,Afternoon,13,Wednesday,Clear,43,196,60.65,1,0,62,3,2.95,13.67,54,Medium
2025-01-08 13:39:00,Afternoon,13,Wednesday,Storm,41,163,41.78,0,0,73,3,18.05,38.12,61,Medium
2025-01-08 13:46:00,Afternoon,13,Wednesday,Clear,60,227,54.88,1,0,77,4,19.97,35.18,67,Medium
2025-01-08 13:53:00,Afternoon,13,Wednesday,Clear,52,224,54.77,0,1,54,5,0.91,13.06,62,Medium
2025-01-08 14:00:00,Afternoon,14,Wednesday,Clear,55,246,59.09,0,0,77,3,23.7,35.25,55,Medium
2025-01-08 14:07:00,Afternoon,14,Wednesday,Rain,55,204,45.39,1,1,86,8,12.01,32.61,85,High
2025-01-08 14:14:00,Afternoon,14,Wednesday,Clear,47,216,57.54,0,0,52,2,4.48,14.0,47,Medium
2025-01-08 14:21:00,Afternoon,14,Wednesday,Rain,50,188,46.16,0,0,79,3,24.5,43.96,60,Medium
2025-01-08 14:28:00,Afternoon,14,Wednesday,Fog,61,240,39.09,0,0,58,3,22.97,48.46,68,Medium
2025-01-08 14:35:00,Afternoon,14,Wednesday,Clear,53,208,58.72,0,0,40,0,15.99,25.29,46,Medium
2025-01-08 14:42:00,Afternoon,14,Wednesday,Fog,64,275,40.27,1,0,115,7,18.3,45.38,90,High
2025-01-08 14:49:00,Afternoon,14,Wednesday,Clear,53,232,55.97,1,0,58,4,3.43,15.44,60,Medium
2025-01-08 14:56:00,Afternoon,14,Wednesday,Rain,46,205,49.87,0,0,66,1,21.02,36.29,55,Medium
2025-01-08 15:03:00,Afternoon,15,Wednesday,Fog,65,268,41.99,0,0,99,5,13.21,34.57,78,High
2025-01-08 15:10:00,Afternoon,15,Wednesday,Storm,36,154,44.11,0,0,66,2,12.25,27.84,56,Medium
2025-01-08 15:17:00,Afternoon,15,Wednesday,Clear,64,252,47.72,0,0,71,3,11.8,27.18,62,Medium
2025-01-08 15:24:00,Afternoon,15,Wednesday,Clear,45,204,59.01,0,0,63,3,2.61,12.16,47,Medium
2025-01-08 15:31:00,Afternoon,15,Wednesday,Clear,53,213,55.58,1,0,50,4,29.23,42.83,58,Medium
2025-01-08 15:38:00,Afternoon,15,Wednesday,Clear,37,150,67.02,0,0,70,2,4.75,12.44,39,Low
2025-01-08 15:45:00,Afternoon,15,Wednesday,Clear,51,218,57.28,0,0,68,2,6.46,17.08,51,Medium
2025-01-08 15:52:00,Afternoon,15,Wednesday,Clear,54,249,58.21,0,0,71,2,0.95,11.88,54,Medium
2025-01-08 15:59:00,Afternoon,15,Wednesday,Clear,53,194,55.52,0,0,80,4,17.59,30.06,54,Medium
2025-01-08 16:06:00,Afternoon,16,Wednesday,Clear,67,249,48.9,1,0,59,5,1.95,15.98,70,High
2025-01-08 16:13:00,Afternoon,16,Wednesday,Fog,34,169,56.6,0,0,53,3,23.53,34.11,46,Medium
2025-01-08 16:20:00,Afternoon,16,Wednesday,Clear,50,186,55.12,0,0,84,2,19.61,32.29,53,Medium
2025-01-08 16:27:00,Afternoon,16,Wednesday,Rain,55,203,50.13,1,0,74,5,26.7,45.61,69,Medium
2025-01-08 16:34:00,Afternoon,16,Wednesday,Clear,54,255,52.33,0,0,83,3,4.26,16.89,59,Medium
2025-01-08 16:41:00,Afternoon,16,Wednesday,Clear,42,173,59.59,0,0,40,0,23.29,31.32,40,Medium
2025-01-08 16:48:00,Afternoon,16,Wednesday,Rain,49,210,47.3,0,0,73,2,5.96,19.4,59,Medium
2025-01-08 16:55:00,Afternoon,16,Wednesday,Clear,70,280,51.01,1,0,73,3,22.63,41.15,74,High
2025-01-08 17:02:00,Evening,17,Wednesday,Fog,51,190,42.7,0,0,75,4,0.56,13.56,64,Medium
2025-01-08 17:09:00,Evening,17,Wednesday,Clear,63,251,53.39,0,0,53,5,20.49,34.17,57,Medium
2025-01-08 17:16:00,Evening,17,Wednesday,Clear,67,301,52.17,0,0,94,3,26.79,44.62,68,Medium
2025-01-08 17:23:00,Evening,17,Wednesday,Fog,83,367,30.28,1,0,85,6,10.63,40.48,100,High
2025-01-08 17:30:00,Evening,17,Wednesday,Clear,76,302,48.73,0,0,90,5,10.4,27.45,73,High
2025-01-08 17:37:00,Evening,17,Wednesday,Clear,60,253,49.92,0,0,69,4,4.43,17.27,60,Medium
2025-01-08 17:44:00,Evening,17,Wednesday,Rain,85,348,31.12,1,0,103,5,24.84,67.61,100,High
2025-01-08 17:51:00,Evening,17,Wednesday,Clear,77,309,41.77,0,0,111,5,3.51,21.29,80,High
2025-01-08 17:58:00,Evening,17,Wednesday,Rain,69,305,42.31,1,0,77,5,24.26,50.63,83,High
2025-01-08 18:05:00,Evening,18,Wednesday,Fog,65,262,36.67,1,0,81,5,25.7,58.7,85,High
2025-01-08 18:12:00,Evening,18,Wednesday,Fog,82,338,31.61,0,0,102,5,22.49,60.95,92,High
2025-01-08 18:19:00,Evening,18,Wednesday,Storm,73,323,30.0,2,0,79,8,10.6,40.52,100,High
2025-01-08 18:26:00,Evening,18,Wednesday,Storm,66,255,27.5,1,0,83,5,9.21,38.04,92,High
2025-01-08 18:33:00,Evening,18,Wednesday,Rain,67,249,41.62,1,0,99,5,28.34,57.63,84,High
2025-01-08 18:40:00,Evening,18,Wednesday,Clear,82,338,42.39,0,0,105,3,24.31,50.92,82,High
2025-01-08 18:47:00,Evening,18,Wednesday,Clear,63,252,50.44,1,0,90,4,14.13,31.45,73,High
2025-01-08 18:54:00,Evening,18,Wednesday,Clear,44,195,56.27,0,0,56,2,4.28,13.6,45,Medium
2025-01-08 19:01:00,Evening,19,Wednesday,Clear,50,202,55.18,0,0,59,3,27.89,40.13,49,Medium
2025-01-08 19:08:00,Evening,19,Wednesday,Fog,87,365,28.78,1,0,90,6,2.12,23.92,100,High
2025-01-08 19:15:00,Evening,19,Wednesday,Fog,69,291,38.48,0,0,89,3,8.31,28.84,80,High
2025-01-08 19:22:00,Evening,19,Wednesday,Clear,57,220,50.82,0,0,88,3,20.49,36.46,60,Medium
2025-01-08 19:29:00,Evening,19,Wednesday,Fog,90,390,26.71,1,0,100,6,28.19,82.99,100,High
2025-01-08 19:36:00,Evening,19,Wednesday,Clear,100,409,37.38,0,0,110,5,24.06,57.73,96,High
2025-01-08 19:43:00,Evening,19,Wednesday,Rain,60,225,46.54,1,0,88,4,28.62,52.04,76,High
2025-01-08 19:50:00,Evening,19,Wednesday,Storm,71,312,27.95,0,0,108,5,22.52,66.7,92,High
2025-01-08 19:57:00,Evening,19,Wednesday,Fog,77,296,30.64,0,0,101,3,14.69,46.29,88,High
2025-01-08 20:04:00,Evening,20,Wednesday,Fog,92,396,26.7,1,0,114,7,19.29,63.25,100,High
2025-01-08 20:11:00,Evening,20,Wednesday,Fog,67,279,36.3,1,0,116,6,2.08,22.11,93,High
2025-01-08 20:18:00,Evening,20,Wednesday,Rain,77,298,36.03,0,0,81,4,29.42,64.74,80,High
2025-01-08 20:25:00,Evening,20,Wednesday,Clear,80,346,47.08,1,0,99,7,6.24,25.44,88,High
2025-01-08 20:32:00,Evening,20,Wednesday,Storm,99,379,13.37,1,1,134,8,25.93,120,100,High
2025-01-08 20:39:00,Evening,20,Wednesday,Clear,67,295,45.89,1,0,101,6,11.08,30.75,81,High
2025-01-08 20:46:00,Evening,20,Wednesday,Fog,65,286,40.39,1,0,103,5,21.72,50.0,89,High
2025-01-08 20:53:00,Evening,20,Wednesday,Fog,76,333,34.87,1,0,93,6,9.28,34.8,96,High
2025-01-08 21:00:00,Night,21,Wednesday,Clear,42,157,58.32,0,0,56,2,22.05,31.18,42,Medium
2025-01-08 21:07:00,Night,21,Wednesday,Clear,60,246,52.79,1,0,83,3,19.11,35.7,70,High
2025-01-08 21:14:00,Night,21,Wednesday,Clear,32,140,62.96,0,0,72,3,24.06,30.97,38,Low
2025-01-08 21:21:00,Night,21,Wednesday,Clear,41,189,64.07,0,0,88,4,20.74,29.35,47,Medium
2025-01-08 21:28:00,Night,21,Wednesday,Clear,53,216,58.0,0,0,75,2,4.37,15.31,53,Medium
2025-01-08 21:35:00,Night,21,Wednesday,Fog,53,225,47.46,1,0,77,5,16.8,35.84,74,High
2025-01-08 21:42:00,Night,21,Wednesday,Fog,50,183,43.01,1,1,70,7,26.05,52.45,83,High
2025-01-08 21:49:00,Night,21,Wednesday,Clear,46,172,60.17,0,0,54,4,29.39,38.13,44,Medium
2025-01-08 21:56:00,Night,21,Wednesday,Clear,29,115,70.31,0,0,38,0,27.56,29.01,27,Low
2025-01-08 22:03:00,Night,22,Wednesday,Rain,45,199,49.42,0,0,76,2,7.18,20.06,56,Medium
2025-01-08 22:10:00,Night,22,Wednesday,Rain,61,226,43.79,0,0,78,4,13.83,32.31,67,Medium
2025-01-08 22:17:00,Night,22,Wednesday,Rain,45,207,52.36,0,0,60,3,6.24,17.69,53,Medium
2025-01-08 22:24:00,Night,22,Wednesday,Clear,57,212,55.31,1,0,82,4,1.38,14.74,66,Medium
2025-01-08 22:31:00,Night,22,Wednesday,Clear,58,219,57.22,1,0,88,5,16.17,30.48,67,Medium
2025-01-08 22:38:00,Night,22,Wednesday,Clear,22,95,70.59,0,0,70,1,3.11,9.03,29,Low
2025-01-08 22:45:00,Night,22,Wednesday,Clear,41,204,57.64,0,0,50,2,25.06,34.66,43,Medium
2025-01-08 22:52:00,Night,22,Wednesday,Clear,34,153,62.28,0,0,46,2,11.7,18.34,35,Low
2025-01-08 22:59:00,Night,22,Wednesday,Clear,23,125,69.07,0,0,54,3,4.54,9.88,28,Low
2025-01-08 23:06:00,Night,23,Wednesday,Clear,29,97,63.66,0,0,66,2,21.47,27.46,34,Low
2025-01-08 23:13:00,Night,23,Wednesday,Rain,42,181,55.42,0,0,64,1,21.56,33.41,50,Medium
2025-01-08 23:20:00,Night,23,Wednesday,Clear,52,248,59.68,0,0,51,2,19.83,29.61,49,Medium
2025-01-08 23:27:00,Night,23,Wednesday,Clear,39,184,59.33,0,0,44,1,29.03,37.29,40,Medium
2025-01-08 23:34:00,Night,23,Wednesday,Clear,32,161,65.4,0,0,58,3,18.2,24.14,36,Low
2025-01-08 23:41:00,Night,23,Wednesday,Clear,41,152,63.26,0,0,50,0,24.72,31.3,39,Low
2025-01-08 23:48:00,Night,23,Wednesday,Clear,60,273,53.07,1,0,64,4,25.35,41.79,67,Medium
2025-01-08 23:55:00,Night,23,Wednesday,Clear,31,119,65.93,0,0,50,1,19.48,24.32,32,Low
2025-01-09 00:02:00,Night,0,Thursday,Clear,33,160,68.13,0,0,49,2,9.27,15.1,34,Low
2025-01-09 00:09:00,Night,0,Thursday,Fog,43,153,50.82,0,0,72,4,24.73,40.3,55,Medium
2025-01-09 00:16:00,Night,0,Thursday,Clear,51,210,53.43,0,0,70,2,2.65,13.68,53,Medium
2025-01-09 00:23:00,Night,0,Thursday,Rain,16,104,61.27,0,0,16,0,13.96,18.26,24,Low
2025-01-09 00:30:00,Night,0,Thursday,Clear,58,245,52.16,0,0,87,4,3.21,16.12,61,Medium
2025-01-09 00:37:00,Night,0,Thursday,Rain,58,238,42.63,1,0,82,4,9.4,28.28,76,High
2025-01-09 00:44:00,Night,0,Thursday,Clear,51,237,58.55,0,0,58,2,20.61,31.09,50,Medium
2025-01-09 00:51:00,Night,0,Thursday,Clear,51,231,54.7,1,0,69,4,16.77,30.7,62,Medium
2025-01-09 00:58:00,Night,0,Thursday,Clear,35,180,63.09,0,0,53,2,16.47,23.39,38,Low
2025-01-09 01:05:00,Night,1,Thursday,Fog,42,169,45.96,1,0,78,5,28.64,50.75,67,Medium
2025-01-09 01:12:00,Night,1,Thursday,Clear,62,248,49.9,1,0,74,5,26.14,45.26,70,High
2025-01-09 01:19:00,Night,1,Thursday,Fog,41,157,50.13,0,0,36,2,14.12,26.14,48,Medium
2025-01-09 01:26:00,Night,1,Thursday,Rain,51,240,45.88,0,0,77,4,3.6,17.15,62,Medium
2025-01-09 01:33:00,Night,1,Thursday,Clear,49,235,60.0,1,1,85,5,10.95,25.69,74,High
2025-01-09 01:40:00,Night,1,Thursday,Clear,48,194,58.35,1,0,72,3,10.25,22.18,58,Medium
2025-01-09 01:47:00,Night,1,Thursday,Clear,59,223,55.16,1,0,75,5,9.28,23.22,66,Medium
2025-01-09 01:54:00,Night,1,Thursday,Fog,28,125,57.54,0,0,73,2,6.4,15.99,45,Medium
2025-01-09 02:01:00,Night,2,Thursday,Clear,50,207,57.47,0,1,81,6,11.97,25.55,65,Medium
2025-01-09 02:08:00,Night,2,Thursday,Clear,42,186,61.35,0,0,48,4,6.86,14.89,41,Medium
2025-01-09 02:15:00,Night,2,Thursday,Clear,19,95,72.25,0,0,41,0,26.03,26.26,22,Low
2025-01-09 02:22:00,Night,2,Thursday,Clear,31,126,63.55,0,0,87,3,6.14,14.45,40,Medium
2025-01-09 02:29:00,Night,2,Thursday,Clear,30,107,62.69,0,0,48,2,18.15,23.93,32,Low
2025-01-09 02:36:00,Night,2,Thursday,Clear,36,149,61.45,0,0,51,1,18.51,25.58,37,Low
2025-01-09 02:43:00,Night,2,Thursday,Clear,27,106,70.56,0,0,54,1,27.05,29.12,29,Low
2025-01-09 02:50:00,Night,2,Thursday,Clear,18,111,74.37,0,0,37,0,24.17,23.9,21,Low
2025-01-09 02:57:00,Night,2,Thursday,Clear,54,223,58.09,0,0,71,2,10.77,21.85,53,Medium
2025-01-09 03:04:00,Night,3,Thursday,Clear,49,206,55.83,1,0,104,5,0.89,14.57,66,Medium
2025-01-09 03:11:00,Night,3,Thursday,Clear,32,140,62.06,0,0,77,3,23.22,30.93,40,Medium
2025-01-09 03:18:00,Night,3,Thursday,Clear,46,222,59.57,0,0,44,2,22.42,31.24,44,Medium
2025-01-09 03:25:00,Night,3,Thursday,Rain,51,223,52.4,1,0,58,5,6.53,19.96,64,Medium
2025-01-09 03:32:00,Night,3,Thursday,Rain,71,268,42.0,1,0,64,6,9.21,28.62,80,High
2025-01-09 03:39:00,Night,3,Thursday,Rain,36,141,52.31,0,1,68,4,17.75,32.11,59,Medium
2025-01-09 03:46:00,Night,3,Thursday,Clear,49,188,60.89,0,0,47,2,27.23,35.54,44,Medium
2025-01-09 03:53:00,Night,3,Thursday,Clear,33,157,64.9,0,0,42,3,17.81,23.11,33,Low
2025-01-09 04:00:00,Night,4,Thursday,Clear,76,319,43.32,1,0,100,4,4.18,22.94,86,High
2025-01-09 04:07:00,Night,4,Thursday,Fog,44,208,49.54,0,0,95,3,19.63,36.52,62,Medium
2025-01-09 04:14:00,Night,4,Thursday,Rain,48,212,54.31,0,0,66,1,15.27,27.69,54,Medium
2025-01-09 04:21:00,Night,4,Thursday,Fog,56,252,40.47,0,0,72,5,25.77,51.83,69,Medium
2025-01-09 04:28:00,Night,4,Thursday,Clear,38,171,65.31,0,0,85,3,17.04,24.99,44,Medium
2025-01-09 04:35:00,Night,4,Thursday,Clear,41,198,65.43,0,0,82,2,16.64,24.91,46,Medium
2025-01-09 04:42:00,Night,4,Thursday,Clear,46,180,62.7,0,0,73,2,10.14,19.38,47,Medium
2025-01-09 04:49:00,Night,4,Thursday,Clear,57,255,52.44,0,0,83,2,18.11,32.9,60,Medium
2025-01-09 04:56:00,Night,4,Thursday,Clear,52,247,59.4,0,0,97,1,26.47,38.61,57,Medium
2025-01-09 05:03:00,Night,5,Thursday,Clear,52,191,59.46,0,0,65,3,6.7,16.66,49,Medium
2025-01-09 05:10:00,Night,5,Thursday,Rain,34,176,58.13,0,0,86,3,22.32,33.29,49,Medium
2025-01-09 05:17:00,Night,5,Thursday,Clear,30,137,62.57,0,0,38,0,15.5,21.08,31,Low
2025-01-09 05:24:00,Night,5,Thursday,Rain,44,183,53.47,0,0,58,3,8.42,19.41,50,Medium
2025-01-09 05:31:00,Night,5,Thursday,Rain,44,198,51.18,0,0,43,3,6.06,16.64,49,Medium
2025-01-09 05:38:00,Night,5,Thursday,Clear,47,207,55.13,0,0,54,2,13.42,23.97,47,Medium
2025-01-09 05:45:00,Night,5,Thursday,Rain,50,229,53.32,0,0,72,2,2.21,13.95,57,Medium
2025-01-09 05:52:00,Night,5,Thursday,Fog,29,155,53.17,0,0,78,1,18.31,30.78,49,Medium
